"","Zi","Yi","Di"
"6974",35,24,1
"6975",35,27,1
"6976",28,26,1
"6977",37,26,1
"6978",37,24,1
"6979",37,24,1
"6980",37,25,1
"6981",35,24,1
"6982",34,25,1
"6983",33,24,1
"6984",37,24,1
"6985",36,25,1
"6986",37,25,1
"6987",37,25,1
"6988",36,26,1
"6989",34,26,1
"6990",37,25,1
"6991",31,25,1
"6992",35,25,1
"6993",37,25,1
"6994",37,26,1
"6995",36,25,1
"6996",32,25,1
"6997",37,25,1
"6998",37,25,1
"6999",35,25,1
"7000",37,25,1
"7001",33,25,1
"7002",35,25,1
"7003",37,25,1
"7004",37,25,1
"7005",34,25,1
"7006",33,25,1
"7007",37,24,1
"7008",25,24,1
"7009",29,26,1
"7010",36,25,1
"7011",34,25,1
"7012",33,24,1
"7013",36,26,1
"7014",34,26,1
"7015",30,26,1
"7016",37,26,1
"7017",35,26,1
"7018",32,26,1
"7019",33,27,1
"7020",29,26,1
"7021",37,26,1
"7022",37,26,1
"7023",32,26,1
"7024",31,26,1
"7025",36,26,1
"7026",37,25,1
"7027",37,26,1
"7028",32,26,1
"7029",31,26,1
"7030",37,26,1
"7031",33,26,1
"7032",28,25,1
"7033",30,26,1
"7034",31,25,1
"7035",31,25,1
"7036",35,25,1
"7037",37,25,1
"7038",30,26,1
"7039",34,27,1
"7040",37,27,1
"7041",36,27,1
"7042",37,26,1
"7043",37,23,1
"7044",34,21,1
"7045",36,24,1
"7046",33,23,1
"7047",36,22,1
"7048",33,21,1
"7049",36,23,1
"7050",32,23,1
"7051",36,22,1
"7052",36,22,1
"7053",37,24,1
"7054",26,20,1
"7055",36,21,1
"7056",24,24,1
"7057",37,24,1
"7058",37,22,1
"7059",35,22,1
"7060",36,23,1
"7061",36,23,1
"7062",35,22,1
"7063",35,23,1
"7064",37,21,1
"7065",35,22,1
"7066",37,21,1
"7067",37,23,1
"7068",37,23,1
"7069",34,23,1
"7070",26,23,1
"7071",37,23,1
"7072",30,24,1
"7073",35,23,1
"7074",32,22,1
"7075",34,22,1
"7076",35,21,1
"7077",27,22,1
"7078",35,23,1
"7079",37,23,1
"7080",35,23,1
"7081",37,24,1
"7082",37,23,1
"7083",37,22,1
"7084",34,23,1
"7085",37,23,1
"7086",33,24,1
"7087",35,24,1
"7088",36,23,1
"7089",37,22,1
"7090",28,22,1
"7091",37,23,1
"7092",36,24,1
"7093",30,24,1
"7094",37,21,1
"7095",37,23,1
"7096",34,23,1
"7097",34,22,1
"7098",36,21,1
"7099",36,24,1
"7100",29,20,1
"7101",34,24,1
"7102",35,20,1
"7103",36,20,1
"7104",37,23,1
"7105",37,23,1
"7106",37,24,1
"7107",32,24,1
"7108",27,24,1
"7109",37,24,1
"7110",31,25,1
"7111",34,23,1
"7112",37,24,1
"7113",27,23,1
"7114",37,23,1
"7115",36,24,1
"7116",34,24,1
"7117",36,24,1
"7118",35,24,1
"7119",37,24,1
"7120",29,23,1
"7121",37,25,1
"7122",28,23,1
"7123",36,24,1
"7124",33,23,1
"7125",37,24,1
"7126",37,24,1
"7127",29,24,1
"7128",33,24,1
"7129",31,24,1
"7130",31,24,1
"7131",36,24,1
"7132",33,24,1
"7133",35,24,1
"7134",36,26,1
"7135",37,25,1
"7136",35,25,1
"7137",34,24,1
"7138",35,21,1
"7139",36,21,1
"7140",34,22,1
"7141",37,21,1
"7142",33,20,1
"7143",34,21,1
"7144",37,21,1
"7145",37,22,1
"7146",32,21,1
"7147",36,21,1
"7148",29,21,1
"7149",37,21,1
"7150",31,22,1
"7151",27,21,1
"7152",36,20,1
"7153",37,22,1
"7154",35,22,1
"7155",35,21,1
"7156",37,22,1
"7157",36,21,1
"7158",36,21,1
"7159",34,21,1
"7160",25,21,1
"7161",35,22,1
"7162",36,21,1
"7163",37,22,1
"7164",37,21,1
"7165",36,22,1
"7166",32,22,1
"7167",35,22,1
"7168",35,20,1
"7169",34,21,1
"7170",36,22,1
"7171",34,21,1
"7172",23,20,1
"7173",33,22,1
"7174",29,23,1
"7175",37,22,1
"7176",34,22,1
"7177",37,22,1
"7178",37,21,1
"7179",36,22,1
"7180",35,20,1
"7181",36,22,1
"7182",31,21,1
"7183",37,22,1
"7184",35,20,1
"7185",30,22,1
"7186",31,22,1
"7187",36,22,1
"7188",37,22,1
"7189",37,22,1
"7190",35,22,1
"7191",37,22,1
"7192",32,20,1
"7193",34,22,1
"7194",36,22,1
"7195",30,22,1
"7196",32,21,1
"7197",37,21,1
"7198",29,22,1
"7199",37,22,1
"7200",24,21,1
"7201",36,20,1
"7202",34,20,1
"7203",35,22,1
"7204",35,22,1
"7205",37,21,1
"7206",37,21,1
"7207",34,22,1
"7208",34,22,1
"7209",33,21,1
"7210",37,22,1
"7211",36,22,1
"7212",33,23,1
"7213",37,23,1
"7214",37,23,1
"7215",34,22,1
"7216",37,22,1
"7217",34,22,1
"7218",36,22,1
"7219",29,22,1
"7220",37,21,1
"7221",37,22,1
"7222",37,22,1
"7223",33,23,1
"7224",35,22,1
"7225",37,22,1
"7226",37,23,1
"7227",36,22,1
"7228",31,22,1
"7229",31,22,1
"7230",36,23,1
"7231",36,23,1
"7232",35,22,1
"7233",37,23,1
"7234",26,23,1
"7235",37,23,1
"7236",37,22,1
"7237",31,22,1
"7238",36,23,1
"7239",35,23,1
"7240",35,21,1
"7241",35,22,1
"7242",33,20,1
"7243",37,19,1
"7244",35,20,1
"7245",37,19,1
"7246",34,20,1
"7247",37,20,1
"7248",37,20,1
"7249",37,20,1
"7250",36,20,1
"7251",37,19,1
"7252",35,19,1
"7253",31,19,1
"7254",35,21,1
"7255",37,20,1
"7256",37,20,1
"7257",34,19,1
"7258",36,20,1
"7259",37,19,1
"7260",37,20,1
"7261",36,20,1
"7262",36,19,1
"7263",37,21,1
"7264",36,20,1
"7265",35,20,1
"7266",31,20,1
"7267",37,20,1
"7268",35,20,1
"7269",37,20,1
"7270",36,20,1
"7271",34,20,1
"7272",35,20,1
"7273",37,20,1
"7274",37,20,1
"7275",34,20,1
"7276",28,20,1
"7277",37,20,1
"7278",36,20,1
"7279",35,20,1
"7280",35,19,1
"7281",36,20,1
"7282",34,21,1
"7283",36,23,1
"7284",36,20,1
"7285",37,20,1
"7286",36,19,1
"7287",33,22,1
"7288",34,21,1
"7289",37,21,1
"7290",36,20,1
"7291",35,21,1
"7292",35,21,1
"7293",28,20,1
"7294",33,21,1
"7295",36,21,1
"7296",37,21,1
"7297",31,21,1
"7298",33,21,1
"7299",37,20,1
"7300",37,20,1
"7301",31,20,1
"7302",32,20,1
"7303",26,21,1
"7304",37,19,1
"7305",37,21,1
"7306",29,19,1
"7307",35,21,1
"7308",35,21,1
"7309",36,21,1
"7310",37,21,1
"7311",36,21,1
"7312",36,20,1
"7313",37,21,1
"7314",37,20,1
"7315",37,21,1
"7316",36,20,1
"7317",37,20,1
"7318",35,21,1
"7319",35,20,1
"7320",34,21,1
"7321",31,21,1
"7322",36,20,1
"7323",35,20,1
"7324",37,21,1
"7325",35,21,1
"7326",34,21,1
"7327",34,21,1
"7328",35,22,1
"7329",34,20,1
"7330",37,21,1
"7331",37,21,1
"7332",36,21,1
"7333",37,20,1
"7334",36,22,1
"7335",35,21,1
"7336",37,22,1
"7337",37,22,1
"7338",37,21,1
"7339",37,21,1
"7340",36,21,1
"7341",35,21,1
"7342",36,20,1
"7343",37,18,1
"7344",33,17,1
"7345",36,18,1
"7346",35,18,1
"7347",36,18,1
"7348",36,18,1
"7349",30,18,1
"7350",35,18,1
"7351",37,19,1
"7352",36,18,1
"7353",35,18,1
"7354",37,18,1
"7355",34,18,1
"7356",35,18,1
"7357",32,18,1
"7358",32,18,1
"7359",34,18,1
"7360",36,18,1
"7361",37,18,1
"7362",35,18,1
"7363",36,18,1
"7364",31,18,1
"7365",37,18,1
"7366",32,18,1
"7367",34,18,1
"7368",37,18,1
"7369",34,18,1
"7370",29,18,1
"7371",37,18,1
"7372",36,18,1
"7373",37,18,1
"7374",32,18,1
"7375",25,19,1
"7376",33,19,1
"7377",32,19,1
"7378",35,19,1
"7379",36,18,1
"7380",37,18,1
"7381",37,18,1
"7382",33,18,1
"7383",36,19,1
"7384",34,18,1
"7385",35,18,1
"7386",33,18,1
"7387",34,18,1
"7388",37,18,1
"7389",36,18,1
"7390",37,19,1
"7391",35,18,1
"7392",31,18,1
"7393",37,18,1
"7394",34,18,1
"7395",36,18,1
"7396",32,19,1
"7397",32,18,1
"7398",37,19,1
"7399",37,19,1
"7400",34,19,1
"7401",36,19,1
"7402",32,19,1
"7403",37,19,1
"7404",33,19,1
"7405",36,19,1
"7406",37,19,1
"7407",31,19,1
"7408",37,19,1
"7409",36,19,1
"7410",37,19,1
"7411",36,19,1
"7412",37,19,1
"7413",32,19,1
"7414",37,19,1
"7415",35,19,1
"7416",31,19,1
"7417",29,19,1
"7418",37,19,1
"7419",37,19,1
"7420",37,19,1
"7421",37,19,1
"7422",37,19,1
"7423",37,19,1
"7424",31,19,1
"7425",37,19,1
"7426",36,19,1
"7427",37,19,1
"7428",37,19,1
"7429",33,19,1
"7430",35,19,1
"7431",33,19,1
"7432",32,19,1
"7433",37,20,1
"7434",36,19,1
"7435",37,20,1
"7436",37,23,1
"7437",37,19,1
"7438",35,19,1
"7439",34,21,1
"7440",36,19,1
"7441",37,20,1
"7442",36,20,1
"7443",34,20,1
"7444",34,14,1
"7445",37,14,1
"7446",36,13,1
"7447",32,14,1
"7448",36,12,1
"7449",28,12,1
"7450",37,13,1
"7451",36,13,1
"7452",36,13,1
"7453",37,13,1
"7454",34,13,1
"7455",35,13,1
"7456",37,16,1
"7457",35,13,1
"7458",37,13,1
"7459",37,13,1
"7460",34,13,1
"7461",36,13,1
"7462",37,13,1
"7463",35,16,1
"7464",33,13,1
"7465",37,14,1
"7466",37,13,1
"7467",31,14,1
"7468",37,13,1
"7469",37,14,1
"7470",37,14,1
"7471",32,14,1
"7472",37,13,1
"7473",35,13,1
"7474",35,13,1
"7475",36,13,1
"7476",36,13,1
"7477",37,13,1
"7478",27,13,1
"7479",33,13,1
"7480",37,13,1
"7481",30,13,1
"7482",37,13,1
"7483",32,13,1
"7484",37,13,1
"7485",36,14,1
"7486",25,13,1
"7487",37,14,1
"7488",32,14,1
"7489",35,13,1
"7490",37,14,1
"7491",37,14,1
"7492",36,14,1
"7493",34,14,1
"7494",36,13,1
"7495",36,13,1
"7496",32,14,1
"7497",35,16,1
"7498",33,14,1
"7499",37,13,1
"7500",36,14,1
"7501",36,14,1
"7502",37,13,1
"7503",35,14,1
"7504",37,14,1
"7505",36,14,1
"7506",26,14,1
"7507",37,13,1
"7508",36,15,1
"7509",37,14,1
"7510",37,14,1
"7511",37,13,1
"7512",36,14,1
"7513",37,14,1
"7514",34,14,1
"7515",31,13,1
"7516",20,14,1
"7517",36,14,1
"7518",33,13,1
"7519",37,14,1
"7520",37,14,1
"7521",37,14,1
"7522",32,14,1
"7523",36,14,1
"7524",36,13,1
"7525",37,14,1
"7526",36,14,1
"7527",34,13,1
"7528",37,14,1
"7529",34,13,1
"7530",36,14,1
"7531",35,14,1
"7532",31,14,1
"7533",33,13,1
"7534",37,14,1
"7535",31,15,1
"7536",36,14,1
"7537",37,14,1
"7538",31,14,1
"7539",35,14,1
"7540",37,15,1
"7541",33,16,1
"7542",31,15,1
"7543",36,13,1
"7544",31,14,1
"7545",37,16,1
"7546",37,15,1
"7547",36,13,1
"7548",37,14,1
"7549",31,14,1
"7550",33,14,1
"7551",33,17,1
"7552",32,17,1
"7553",37,17,1
"7554",33,17,1
"7555",35,17,1
"7556",34,17,1
"7557",37,17,1
"7558",36,17,1
"7559",33,17,1
"7560",36,17,1
"7561",37,17,1
"7562",33,17,1
"7563",32,17,1
"7564",37,17,1
"7565",36,17,1
"7566",31,17,1
"7567",37,17,1
"7568",36,17,1
"7569",37,17,1
"7570",37,17,1
"7571",30,18,1
"7572",33,17,1
"7573",35,17,1
"7574",33,22,1
"7575",35,22,1
"7576",35,22,1
"7577",37,22,1
"7578",34,21,1
"7579",37,21,1
"7580",35,22,1
"7581",34,22,1
"7582",31,21,1
"7583",30,21,1
"7584",33,17,1
"7585",36,17,1
"7586",37,17,1
"7587",37,17,1
"7588",35,17,1
"7589",27,17,1
"7590",34,17,1
"7591",36,17,1
"7592",37,17,1
"7593",35,17,1
"7594",29,17,1
"7595",36,17,1
"7596",37,17,1
"7597",34,17,1
"7598",24,17,1
"7599",33,18,1
"7600",37,17,1
"7601",36,17,1
"7602",35,17,1
"7603",29,17,1
"7604",35,17,1
"7605",32,17,1
"7606",37,17,1
"7607",31,17,1
"7608",30,18,1
"7609",37,17,1
"7610",31,17,1
"7611",36,17,1
"7612",32,17,1
"7613",37,17,1
"7614",34,17,1
"7615",37,17,1
"7616",37,17,1
"7617",37,17,1
"7618",37,17,1
"7619",31,17,1
"7620",36,17,1
"7621",34,17,1
"7622",28,17,1
"7623",35,17,1
"7624",37,17,1
"7625",29,17,1
"7626",35,17,1
"7627",36,17,1
"7628",33,17,1
"7629",32,17,1
"7630",35,18,1
"7631",34,18,1
"7632",33,18,1
"7633",37,18,1
"7634",37,18,1
"7635",36,18,1
"7636",32,18,1
"7637",34,18,1
"7638",33,18,1
"7639",34,18,1
"7640",37,18,1
"7641",37,18,1
"7642",37,18,1
"7643",37,18,1
"7644",37,18,1
"7645",35,17,1
"7646",32,17,1
"7647",36,18,1
"7648",37,17,1
"7649",36,17,1
"7650",35,18,1
"7651",37,17,1
"7652",34,17,1
"7653",30,16,1
"7654",36,16,1
"7655",34,16,1
"7656",37,16,1
"7657",37,16,1
"7658",37,16,1
"7659",26,16,1
"7660",36,16,1
"7661",23,16,1
"7662",36,16,1
"7663",37,16,1
"7664",32,16,1
"7665",36,16,1
"7666",37,16,1
"7667",37,17,1
"7668",34,17,1
"7669",37,16,1
"7670",37,16,1
"7671",37,16,1
"7672",36,16,1
"7673",36,17,1
"7674",25,16,1
"7675",37,17,1
"7676",36,16,1
"7677",33,16,1
"7678",36,16,1
"7679",37,16,1
"7680",32,16,1
"7681",26,16,1
"7682",35,16,1
"7683",36,16,1
"7684",36,16,1
"7685",32,16,1
"7686",35,17,1
"7687",35,16,1
"7688",37,16,1
"7689",32,16,1
"7690",37,17,1
"7691",37,17,1
"7692",33,16,1
"7693",37,17,1
"7694",34,16,1
"7695",34,17,1
"7696",37,16,1
"7697",35,16,1
"7698",37,17,1
"7699",34,16,1
"7700",37,17,1
"7701",36,16,1
"7702",35,17,1
"7703",30,17,1
"7704",35,16,1
"7705",34,17,1
"7706",35,16,1
"7707",37,17,1
"7708",37,16,1
"7709",34,17,1
"7710",36,16,1
"7711",36,17,1
"7712",37,16,1
"7713",35,17,1
"7714",37,16,1
"7715",37,17,1
"7716",36,17,1
"7717",37,17,1
"7718",37,17,1
"7719",36,17,1
"7720",36,17,1
"7721",28,16,1
"7722",27,17,1
"7723",34,17,1
"7724",36,16,1
"7725",34,16,1
"7726",35,17,1
"7727",37,17,1
"7728",37,17,1
"7729",37,17,1
"7730",33,17,1
"7731",27,16,1
"7732",37,17,1
"7733",36,17,1
"7734",37,17,1
"7735",35,17,1
"7736",32,17,1
"7737",35,17,1
"7738",29,21,1
"7739",35,20,1
"7740",36,21,1
"7741",37,20,1
"7742",35,20,1
"7743",37,20,1
"7744",32,20,1
"7745",36,19,1
"7746",37,19,1
"7747",37,20,1
"7748",37,19,1
"7749",36,19,1
"7750",37,19,1
"7751",33,19,1
"7752",34,18,1
"7753",34,17,1
"7754",37,17,1
"7755",37,18,1
"7756",31,17,1
"7757",37,17,1
"7758",34,17,1
"7759",36,16,1
"7760",37,16,1
"7761",34,16,1
"7762",25,16,1
"7763",37,16,1
"7764",34,16,1
"7765",33,16,1
"7766",37,16,1
"7767",36,16,1
"7768",37,16,1
"7769",37,16,1
"7770",36,16,1
"7771",33,16,1
"7772",37,16,1
"7773",35,16,1
"7774",34,16,1
"7775",37,16,1
"7776",37,16,1
"7777",33,16,1
"7778",35,16,1
"7779",36,16,1
"7780",37,16,1
"7781",37,16,1
"7782",30,16,1
"7783",36,16,1
"7784",37,16,1
"7785",31,15,1
"7786",37,16,1
"7787",37,16,1
"7788",37,15,1
"7789",34,16,1
"7790",37,16,1
"7791",34,15,1
"7792",37,16,1
"7793",35,16,1
"7794",37,17,1
"7795",37,16,1
"7796",37,15,1
"7797",37,16,1
"7798",37,15,1
"7799",36,16,1
"7800",37,16,1
"7801",37,16,1
"7802",37,16,1
"7803",37,16,1
"7804",37,16,1
"7805",34,16,1
"7806",36,16,1
"7807",31,16,1
"7808",36,16,1
"7809",37,16,1
"7810",37,16,1
"7811",37,16,1
"7812",25,16,1
"7813",26,16,1
"7814",37,16,1
"7815",37,16,1
"7816",36,16,1
"7817",37,16,1
"7818",26,16,1
"7819",32,15,1
"7820",35,16,1
"7821",33,16,1
"7822",37,16,1
"7823",37,16,1
"7824",37,16,1
"7825",32,16,1
"7826",36,16,1
"7827",31,16,1
"7828",36,16,1
"7829",37,16,1
"7830",31,17,1
"7831",37,18,1
"7832",37,17,1
"7833",30,17,1
"7834",37,18,1
"7835",28,18,1
"7836",37,17,1
"7837",37,18,1
"7838",37,17,1
"7839",36,17,1
"7840",34,17,1
"7841",32,17,1
"7842",37,18,1
"7843",35,17,1
"7844",37,17,1
"7845",37,17,1
"7846",37,17,1
"7847",35,17,1
"7848",37,16,1
"7849",36,16,1
"7850",36,16,1
"7851",32,16,1
"7852",37,16,1
"7853",37,16,1
"7854",37,16,1
"7855",37,16,1
"7856",37,16,1
"7857",37,16,1
"7858",34,16,1
"7859",29,16,1
"7860",37,16,1
"7861",37,16,1
"7862",34,15,1
"7863",35,15,1
"7864",36,15,1
"7865",30,15,1
"7866",34,16,1
"7867",22,15,1
"7868",36,16,1
"7869",36,15,1
"7870",33,16,1
"7871",36,16,1
"7872",37,16,1
"7873",36,16,1
"7874",35,15,1
"7875",37,16,1
"7876",37,16,1
"7877",37,16,1
"7878",37,15,1
"7879",37,15,1
"7880",35,15,1
"7881",37,15,1
"7882",36,15,1
"7883",37,14,1
"7884",34,15,1
"7885",33,15,1
"7886",37,15,1
"7887",35,16,1
"7888",36,15,1
"7889",36,15,1
"7890",36,15,1
"7891",36,16,1
"7892",37,15,1
"7893",36,15,1
"7894",35,15,1
"7895",37,15,1
"7896",37,17,1
"7897",37,15,1
"7898",19,15,1
"7899",37,16,1
"7900",36,16,1
"7901",37,16,1
"7902",35,16,1
"7903",36,15,1
"7904",35,15,1
"7905",37,15,1
"7906",37,15,1
"7907",32,15,1
"7908",37,15,1
"7909",37,15,1
"7910",36,16,1
"7911",37,15,1
"7912",36,15,1
"7913",37,15,1
"7914",37,16,1
"7915",37,15,1
"7916",37,16,1
"7917",37,15,1
"7918",36,16,1
"7919",37,15,1
"7920",31,15,1
"7921",37,15,1
"7922",37,15,1
"7923",37,15,1
"7924",36,15,1
"7925",17,15,1
"7926",31,15,1
"7927",37,15,1
"7928",37,15,1
"7929",33,15,1
"7930",28,15,1
"7931",36,15,1
"7932",37,15,1
"7933",24,15,1
"7934",36,15,1
"7935",37,15,1
"7936",36,16,1
"7937",35,15,1
"7938",37,15,1
"7939",35,15,1
"7940",36,15,1
"7941",35,15,1
"7942",36,15,1
"7943",37,16,1
"7944",37,16,1
"7945",37,15,1
"7946",37,15,1
"7947",30,15,1
"7948",37,16,1
"7949",35,15,1
"7950",37,16,1
"7951",37,15,1
"7952",37,15,1
"7953",36,16,1
"7954",37,15,1
"7955",36,16,1
"7956",33,15,1
"7957",37,15,1
"7958",37,16,1
"7959",33,15,1
"7960",36,15,1
"7961",35,15,1
"7962",35,15,1
"7963",36,15,1
"7964",32,15,1
"7965",35,15,1
"7966",24,16,1
"7967",37,16,1
"7968",37,16,1
"7969",37,14,1
"7970",36,15,1
"7971",28,14,1
"7972",14,14,1
"7973",33,14,1
"7974",37,14,1
"7975",36,14,1
"7976",35,14,1
"7977",37,14,1
"7978",37,14,1
"7979",37,14,1
"7980",37,14,1
"7981",37,14,1
"7982",30,14,1
"7983",37,14,1
"7984",33,14,1
"7985",16,14,1
"7986",36,14,1
"7987",36,14,1
"7988",29,14,1
"7989",37,14,1
"7990",33,14,1
"7991",26,14,1
"7992",35,14,1
"7993",31,14,1
"7994",35,14,1
"7995",37,17,1
"7996",36,16,1
"7997",37,14,1
"7998",36,14,1
"7999",35,14,1
"8000",37,14,1
"8001",34,14,1
"8002",37,14,1
"8003",36,14,1
"8004",37,14,1
"8005",30,14,1
"8006",20,14,1
"8007",36,14,1
"8008",34,14,1
"8009",36,14,1
"8010",37,14,1
"8011",35,15,1
"8012",36,14,1
"8013",35,14,1
"8014",35,14,1
"8015",37,14,1
"8016",33,14,1
"8017",37,14,1
"8018",37,15,1
"8019",35,15,1
"8020",32,14,1
"8021",34,14,1
"8022",37,14,1
"8023",32,14,1
"8024",24,14,1
"8025",19,14,1
"8026",33,14,1
"8027",37,14,1
"8028",36,14,1
"8029",37,14,1
"8030",34,14,1
"8031",37,14,1
"8032",37,14,1
"8033",37,14,1
"8034",37,15,1
"8035",37,15,1
"8036",36,16,1
"8037",27,15,1
"8038",37,15,1
"8039",36,15,1
"8040",36,15,1
"8041",32,17,1
"8042",37,15,1
"8043",36,17,1
"8044",33,17,1
"8045",37,17,1
"8046",37,17,1
"8047",37,17,1
"8048",20,17,1
"8049",37,14,1
"8050",35,15,1
"8051",37,14,1
"8052",37,14,1
"8053",37,14,1
"8054",37,16,1
"8055",32,14,1
"8056",34,14,1
"8057",31,16,1
"8058",36,14,1
"8059",37,14,1
"8060",36,14,1
"8061",36,14,1
"8062",35,14,1
"8063",37,14,1
"8064",32,15,1
"8065",37,16,1
"8066",36,15,1
"8067",34,15,1
"8068",36,15,1
"8069",37,15,1
"8070",37,15,1
"8071",37,15,1
"8072",35,16,1
"8073",34,16,1
"8074",29,15,1
"8075",23,14,1
"8076",33,13,1
"8077",37,16,1
"8078",36,12,1
"8079",37,13,1
"8080",17,13,1
"8081",30,12,1
"8082",37,12,1
"8083",35,12,1
"8084",36,12,1
"8085",34,16,1
"8086",31,12,1
"8087",31,12,1
"8088",36,13,1
"8089",34,12,1
"8090",33,12,1
"8091",36,12,1
"8092",36,12,1
"8093",37,13,1
"8094",25,13,1
"8095",36,13,1
"8096",13,13,1
"8097",37,12,1
"8098",37,13,1
"8099",37,13,1
"8100",31,12,1
"8101",31,13,1
"8102",32,12,1
"8103",37,13,1
"8104",32,13,1
"8105",35,13,1
"8106",36,12,1
"8107",36,13,1
"8108",36,13,1
"8109",36,13,1
"8110",31,13,1
"8111",37,13,1
"8112",36,13,1
"8113",34,12,1
"8114",37,12,1
"8115",37,12,1
"8116",37,12,1
"8117",34,12,1
"8118",32,13,1
"8119",34,13,1
"8120",37,13,1
"8121",32,12,1
"8122",36,13,1
"8123",35,13,1
"8124",36,13,1
"8125",37,13,1
"8126",35,12,1
"8127",34,16,1
"8128",36,13,1
"8129",37,13,1
"8130",37,13,1
"8131",37,13,1
"8132",37,13,1
"8133",31,12,1
"8134",25,12,1
"8135",35,13,1
"8136",26,12,1
"8137",36,13,1
"8138",35,12,1
"8139",35,12,1
"8140",35,16,1
"8141",35,12,1
"8142",37,13,1
"8143",37,12,1
"8144",35,12,1
"8145",30,13,1
"8146",37,12,1
"8147",37,12,1
"8148",32,12,1
"8149",34,13,1
"8150",37,13,1
"8151",35,12,1
"8152",36,13,1
"8153",22,14,1
"8154",36,13,1
"8155",37,13,1
"8156",35,12,1
"8157",25,13,1
"8158",32,13,1
"8159",33,13,1
"8160",34,13,1
"8161",36,13,1
"8162",37,13,1
"8163",37,13,1
"8164",36,13,1
"8165",33,12,1
"8166",36,12,1
"8167",35,13,1
"8168",37,13,1
"8169",36,12,1
"8170",37,12,1
"8171",34,13,1
"8172",36,13,1
"8173",36,13,1
"8174",37,13,1
"8175",37,13,1
"8176",37,13,1
"8177",36,14,1
"8178",35,14,1
"8179",35,13,1
"8180",34,13,1
"8181",37,13,1
"8182",37,13,1
"8183",36,14,1
"8184",36,13,1
"8185",36,13,1
"8186",37,11,1
"8187",36,12,1
"8188",36,11,1
"8189",37,12,1
"8190",36,11,1
"8191",29,11,1
"8192",37,11,1
"8193",35,11,1
"8194",33,12,1
"8195",37,11,1
"8196",36,12,1
"8197",37,13,1
"8198",37,12,1
"8199",32,12,1
"8200",36,12,1
"8201",35,12,1
"8202",35,11,1
"8203",36,11,1
"8204",36,12,1
"8205",23,12,1
"8206",36,12,1
"8207",37,12,1
"8208",37,12,1
"8209",32,11,1
"8210",37,11,1
"8211",37,11,1
"8212",37,11,1
"8213",36,11,1
"8214",37,11,1
"8215",35,15,1
"8216",37,12,1
"8217",32,12,1
"8218",35,12,1
"8219",37,15,1
"8220",37,12,1
"8221",36,15,1
"8222",32,14,1
"8223",37,13,1
"8224",37,14,1
"8225",27,13,1
"8226",20,13,1
"8227",37,13,1
"8228",36,13,1
"8229",37,13,1
"8230",37,13,1
"8231",37,13,1
"8232",37,13,1
"8233",37,15,1
"8234",37,12,1
"8235",35,15,1
"8236",34,14,1
"8237",36,12,1
"8238",31,12,1
"8239",37,13,1
"8240",32,12,1
"8241",35,12,1
"8242",31,12,1
"8243",35,12,1
"8244",37,14,1
"8245",36,12,1
"8246",37,12,1
"8247",25,12,1
"8248",37,12,1
"8249",32,12,1
"8250",37,15,1
"8251",37,13,1
"8252",37,13,1
"8253",32,13,1
"8254",37,15,1
"8255",37,16,1
"8256",36,16,1
"8257",18,15,1
"8258",37,16,1
"8259",18,16,1
"8260",31,16,1
"8261",35,17,1
"8262",32,16,1
"8263",35,16,1
"8264",36,16,1
"8265",30,16,1
"8266",33,16,1
"8267",33,16,1
"8268",34,16,1
"8269",37,15,1
"8270",37,16,1
"8271",37,16,1
"8272",34,16,1
"8273",37,16,1
"8274",29,16,1
"8275",37,15,1
"8276",37,15,1
"8277",37,12,1
"8278",36,12,1
"8279",37,13,1
"8280",36,12,1
"8281",37,13,1
"8282",28,13,1
"8283",34,12,1
"8284",29,13,1
"8285",37,13,1
"8286",36,13,1
"8287",36,12,1
"8288",36,12,1
"8289",31,11,1
"8290",37,11,1
"8291",35,9,1
"8292",35,10,1
"8293",37,11,1
"8294",25,11,1
"8295",37,10,1
"8296",35,9,1
"8297",36,9,1
"8298",37,10,1
"8299",36,9,1
"8300",35,11,1
"8301",37,11,1
"8302",37,10,1
"8303",32,11,1
"8304",33,10,1
"8305",32,10,1
"8306",36,10,1
"8307",37,10,1
"8308",35,10,1
"8309",34,10,1
"8310",34,11,1
"8311",36,11,1
"8312",32,11,1
"8313",36,12,1
"8314",37,10,1
"8315",37,10,1
"8316",28,10,1
"8317",37,11,1
"8318",19,11,1
"8319",27,10,1
"8320",35,11,1
"8321",36,10,1
"8322",37,11,1
"8323",35,11,1
"8324",32,11,1
"8325",32,11,1
"8326",32,12,1
"8327",37,12,1
"8328",36,10,1
"8329",37,11,1
"8330",37,11,1
"8331",36,12,1
"8332",32,11,1
"8333",37,11,1
"8334",37,11,1
"8335",31,11,1
"8336",34,10,1
"8337",36,10,1
"8338",36,11,1
"8339",31,11,1
"8340",37,12,1
"8341",37,11,1
"8342",34,11,1
"8343",36,10,1
"8344",36,12,1
"8345",34,10,1
"8346",15,12,1
"8347",35,11,1
"8348",37,11,1
"8349",35,10,1
"8350",37,12,1
"8351",35,10,1
"8352",35,11,1
"8353",37,11,1
"8354",32,11,1
"8355",36,11,1
"8356",32,12,1
"8357",36,11,1
"8358",35,11,1
"8359",37,11,1
"8360",25,12,1
"8361",34,11,1
"8362",33,11,1
"8363",34,11,1
"8364",33,11,1
"8365",36,11,1
"8366",35,10,1
"8367",37,11,1
"8368",34,11,1
"8369",34,9,1
"8370",36,10,1
"8371",34,10,1
